TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8727183","Pokemon","SV10: Destined Rivals","Ethan's Sudowoodo","","093/182","Common","Near Mint Reverse Holofoil","0.26","0.17","1.3300","0.0200","1","0","0.1500",""
"8691006","Pokemon","SV10: Destined Rivals","Ethan's Typhlosion","","034/182","Rare","Near Mint Holofoil","0.29","0.28","1.3200","0.0100","0","0","0.1500",""
"8726888","Pokemon","SV10: Destined Rivals","Floatzel","","058/182","Uncommon","Near Mint","0.14","0.06","1.3200","0.0100","2","0","0.1500",""
"8726893","Pokemon","SV10: Destined Rivals","Floatzel","","058/182","Uncommon","Near Mint Reverse Holofoil","0.29","0.20","1.3900","0.0800","0","0","0.1500",""
"8726583","Pokemon","SV10: Destined Rivals","Fomantis","","013/182","Common","Near Mint Reverse Holofoil","0.23","0.15","1.3200","0.0100","1","0","0.1500",""
"8727603","Pokemon","SV10: Destined Rivals","Forretress","","140/182","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","5","0","0.1500",""
"8727608","Pokemon","SV10: Destined Rivals","Forretress","","140/182","Uncommon","Near Mint Reverse Holofoil","0.30","0.29","1.4000","0.0900","0","0","0.1500",""
"8726868","Pokemon","SV10: Destined Rivals","Gorebyss","","056/182","Rare","Near Mint Holofoil","0.13","0.12","1.3200","0.0100","2","0","0.1500",""
"8726873","Pokemon","SV10: Destined Rivals","Gorebyss","","056/182","Rare","Near Mint Reverse Holofoil","0.28","0.36","1.4100","0.1000","0","0","0.1500",""
"8727808","Pokemon","SV10: Destined Rivals","Granite Cave","","166/182","Uncommon","Near Mint","0.09","0.05","1.3200","0.0100","4","0","0.1500",""
"8727813","Pokemon","SV10: Destined Rivals","Granite Cave","","166/182","Uncommon","Near Mint Reverse Holofoil","0.21","0.12","1.3200","0.0100","0","0","0.1500",""
"8726683","Pokemon","SV10: Destined Rivals","Growlithe","","027/182","Common","Near Mint","0.19","0.10","1.3200","0.0100","3","0","0.1500",""
"8726688","Pokemon","SV10: Destined Rivals","Growlithe","","027/182","Common","Near Mint Reverse Holofoil","0.23","0.23","1.3300","0.0200","0","0","0.1500",""
"8726808","Pokemon","SV10: Destined Rivals","Hearthflame Mask Ogerpon","","044/182","Uncommon","Near Mint","0.11","0.08","1.3200","0.0100","5","0","0.1500",""
"8726798","Pokemon","SV10: Destined Rivals","Heat Rotom","","043/182","Common","Near Mint","0.19","0.10","1.3200","0.0100","2","0","0.1500",""
"8726803","Pokemon","SV10: Destined Rivals","Heat Rotom","","043/182","Common","Near Mint Reverse Holofoil","0.23","0.18","1.3200","0.0100","1","0","0.1500",""
"8727278","Pokemon","SV10: Destined Rivals","Hippopotas","","105/182","Common","Near Mint","0.12","0.07","1.3200","0.0100","1","0","0.1500",""
"8727283","Pokemon","SV10: Destined Rivals","Hippopotas","","105/182","Common","Near Mint Reverse Holofoil","0.27","0.19","1.3200","0.0100","1","0","0.1500",""
"8727288","Pokemon","SV10: Destined Rivals","Hippowdon","","106/182","Uncommon","Near Mint","0.11","0.07","1.3200","0.0100","4","0","0.1500",""
"8726858","Pokemon","SV10: Destined Rivals","Huntail","","055/182","Uncommon","Near Mint","0.15","0.08","1.3200","0.0100","4","0","0.1500",""
"8726628","Pokemon","SV10: Destined Rivals","Hydrapple - 018/182","","018/182","Rare","Near Mint Holofoil","0.23","0.12","1.3200","0.0100","0","0","0.1500",""
"8727688","Pokemon","SV10: Destined Rivals","Kangaskhan - 151/182","","151/182","Common","Near Mint","0.16","0.10","1.3200","0.0100","3","0","0.1500",""
"8727693","Pokemon","SV10: Destined Rivals","Kangaskhan - 151/182","","151/182","Common","Near Mint Reverse Holofoil","0.18","0.13","1.3200","0.0100","1","0","0.1500",""
"8726588","Pokemon","SV10: Destined Rivals","Lurantis","","014/182","Uncommon","Near Mint","0.12","0.07","1.3200","0.0100","5","0","0.1500",""
"8727023","Pokemon","SV10: Destined Rivals","Manectric","","076/182","Uncommon","Near Mint","0.07","0.05","1.3200","0.0100","4","0","0.1500",""
"8727148","Pokemon","SV10: Destined Rivals","Mankey","","090/182","Common","Near Mint","0.10","0.06","1.3200","0.0100","3","0","0.1500",""
"8727153","Pokemon","SV10: Destined Rivals","Mankey","","090/182","Common","Near Mint Reverse Holofoil","0.23","0.17","1.3200","0.0100","1","0","0.1500",""
"8727558","Pokemon","SV10: Destined Rivals","Marnie's Impidimp","","134/182","Common","Near Mint","0.11","","1.3200","0.0100","0","0","0.1500",""
"8727528","Pokemon","SV10: Destined Rivals","Marnie's Liepard","","131/182","Uncommon","Near Mint","0.15","0.06","1.3200","0.0100","3","0","0.1500",""
"8727568","Pokemon","SV10: Destined Rivals","Marnie's Morgrem","","135/182","Uncommon","Near Mint","0.18","0.12","1.3200","0.0100","0","0","0.1500",""
"8727573","Pokemon","SV10: Destined Rivals","Marnie's Morgrem","","135/182","Uncommon","Near Mint Reverse Holofoil","0.59","0.72","1.4100","0.1000","0","0","0.1500",""
"8727578","Pokemon","SV10: Destined Rivals","Marnie's Morpeko","","137/182","Common","Near Mint","0.19","0.10","1.3200","0.0100","4","0","0.1500",""
"8727518","Pokemon","SV10: Destined Rivals","Marnie's Purrloin","","130/182","Common","Near Mint","0.25","0.10","1.3200","0.0100","2","0","0.1500",""
"8727548","Pokemon","SV10: Destined Rivals","Marnie's Scrafty","","133/182","Uncommon","Near Mint","0.12","0.06","1.3200","0.0100","8","0","0.1500",""
"8727538","Pokemon","SV10: Destined Rivals","Marnie's Scraggy","","132/182","Common","Near Mint","0.10","0.06","1.3200","0.0100","4","0","0.1500",""
"8727238","Pokemon","SV10: Destined Rivals","Medicham","","100/182","Uncommon","Near Mint","0.05","0.04","1.3200","0.0100","4","0","0.1500",""
"8727228","Pokemon","SV10: Destined Rivals","Meditite","","099/182","Common","Near Mint","0.16","0.09","1.3200","0.0100","2","0","0.1500",""
"8727233","Pokemon","SV10: Destined Rivals","Meditite","","099/182","Common","Near Mint Reverse Holofoil","0.23","0.14","1.3200","0.0100","1","0","0.1500",""
"8691076","Pokemon","SV10: Destined Rivals","Misty's Gyarados","","049/182","Rare","Near Mint Holofoil","0.29","0.25","1.3200","0.0100","0","0","0.1500",""
"8691086","Pokemon","SV10: Destined Rivals","Misty's Lapras","","050/182","Common","Near Mint","0.27","0.10","1.3200","0.0100","1","0","0.1500",""
"8691066","Pokemon","SV10: Destined Rivals","Misty's Magikarp","","048/182","Common","Near Mint","0.19","0.09","1.3200","0.0100","4","0","0.1500",""
"8691071","Pokemon","SV10: Destined Rivals","Misty's Magikarp","","048/182","Common","Near Mint Reverse Holofoil","0.34","0.24","1.4800","0.1700","0","0","0.1500",""
"8691036","Pokemon","SV10: Destined Rivals","Misty's Psyduck","","045/182","Uncommon","Near Mint","0.25","0.10","1.3200","0.0100","0","0","0.1500",""
"8691041","Pokemon","SV10: Destined Rivals","Misty's Psyduck","","045/182","Uncommon","Near Mint Reverse Holofoil","0.60","0.78","1.4600","0.1500","0","0","0.1500",""
"8728008","Pokemon","SV10: Destined Rivals","Misty's Psyduck - 193/182","","193/182","Illustration Rare","Near Mint Holofoil","53.60","67.49","49.5400","49.5400","0","0","44.6000",""
"8691056","Pokemon","SV10: Destined Rivals","Misty's Starmie","","047/182","Uncommon","Near Mint","0.17","0.08","1.3200","0.0100","6","0","0.1500",""
"8691046","Pokemon","SV10: Destined Rivals","Misty's Staryu","","046/182","Common","Near Mint","0.16","0.07","1.3200","0.0100","5","0","0.1500",""
"8691051","Pokemon","SV10: Destined Rivals","Misty's Staryu","","046/182","Common","Near Mint Reverse Holofoil","0.30","0.29","1.4600","0.1500","1","0","0.1500",""
"8726538","Pokemon","SV10: Destined Rivals","Mow Rotom","","009/182","Common","Near Mint","0.17","0.10","1.3200","0.0100","2","0","0.1500",""
"8727298","Pokemon","SV10: Destined Rivals","Mudbray","","107/182","Common","Near Mint","0.10","0.07","1.3200","0.0100","3","0","0.1500",""
"8727308","Pokemon","SV10: Destined Rivals","Mudsdale","","108/182","Uncommon","Near Mint","0.11","0.06","1.3200","0.0100","2","0","0.1500",""
"8727313","Pokemon","SV10: Destined Rivals","Mudsdale","","108/182","Uncommon","Near Mint Reverse Holofoil","0.32","0.32","1.3900","0.0800","0","0","0.1500",""
"8727208","Pokemon","SV10: Destined Rivals","Nosepass","","097/182","Common","Near Mint","0.12","0.07","1.3200","0.0100","2","0","0.1500",""
"8727213","Pokemon","SV10: Destined Rivals","Nosepass","","097/182","Common","Near Mint Reverse Holofoil","0.24","0.14","1.3300","0.0200","1","0","0.1500",""
"8726508","Pokemon","SV10: Destined Rivals","Pineco","","004/182","Common","Near Mint","0.15","0.10","1.3200","0.0100","2","0","0.1500",""
"8726703","Pokemon","SV10: Destined Rivals","Ponyta","","029/182","Common","Near Mint","0.17","0.10","1.3200","0.0100","4","0","0.1500",""
"8726708","Pokemon","SV10: Destined Rivals","Ponyta","","029/182","Common","Near Mint Reverse Holofoil","0.25","0.15","1.3500","0.0400","0","0","0.1500",""
"8727158","Pokemon","SV10: Destined Rivals","Primeape","","091/182","Common","Near Mint","0.21","0.10","1.3200","0.0100","2","0","0.1500",""
"8727163","Pokemon","SV10: Destined Rivals","Primeape","","091/182","Common","Near Mint Reverse Holofoil","0.27","0.14","1.3300","0.0200","1","0","0.1500",""
"8727218","Pokemon","SV10: Destined Rivals","Probopass","","098/182","Uncommon","Near Mint","0.10","0.05","1.3200","0.0100","5","0","0.1500",""
"8726668","Pokemon","SV10: Destined Rivals","Rabsca ex","","025/182","Double Rare","Near Mint Holofoil","0.53","0.78","1.4100","0.1000","0","0","0.1500",""
"8726713","Pokemon","SV10: Destined Rivals","Rapidash - 030/182","","030/182","Uncommon","Near Mint","0.12","0.10","1.3200","0.0100","5","0","0.1500",""
"8727248","Pokemon","SV10: Destined Rivals","Regirock ex - 101/182","","101/182","Double Rare","Near Mint Holofoil","0.54","0.73","1.4100","0.1000","0","0","0.1500",""
"8726658","Pokemon","SV10: Destined Rivals","Rellor","","024/182","Common","Near Mint","0.17","0.05","1.3200","0.0100","4","0","0.1500",""
"8726663","Pokemon","SV10: Destined Rivals","Rellor","","024/182","Common","Near Mint Reverse Holofoil","0.17","0.15","1.3200","0.0100","0","0","0.1500",""
"8727033","Pokemon","SV10: Destined Rivals","Rotom - 077/182","","077/182","Common","Near Mint","0.15","0.10","1.3200","0.0100","0","0","0.1500",""
"8727828","Pokemon","SV10: Destined Rivals","Sacred Ash","","168/182","Uncommon","Near Mint","0.20","0.10","1.3200","0.0100","0","0","0.1500",""
"8727833","Pokemon","SV10: Destined Rivals","Sacred Ash","","168/182","Uncommon","Near Mint Reverse Holofoil","0.26","0.19","1.3200","0.0100","0","0","0.1500",""
"8726548","Pokemon","SV10: Destined Rivals","Shaymin - 010/182","","010/182","Uncommon","Near Mint","0.21","0.15","1.3400","0.0300","0","0","0.1500",""
"8726553","Pokemon","SV10: Destined Rivals","Shaymin - 010/182","","010/182","Uncommon","Near Mint Reverse Holofoil","0.67","0.86","1.5000","0.1900","0","0","0.1500",""
"8726518","Pokemon","SV10: Destined Rivals","Shroomish","","005/182","Common","Near Mint","0.12","0.08","1.3200","0.0100","6","0","0.1500",""
"8726523","Pokemon","SV10: Destined Rivals","Shroomish","","005/182","Common","Near Mint Reverse Holofoil","0.19","0.14","1.3200","0.0100","1","0","0.1500",""
"8727613","Pokemon","SV10: Destined Rivals","Skarmory","","141/182","Common","Near Mint","0.10","0.07","1.3200","0.0100","4","0","0.1500",""
"8690976","Pokemon","SV10: Destined Rivals","Smoliv","","021/182","Common","Near Mint","0.11","0.07","1.3200","0.0100","6","0","0.1500",""
"8690981","Pokemon","SV10: Destined Rivals","Smoliv","","021/182","Common","Near Mint Reverse Holofoil","0.21","0.20","1.3200","0.0100","1","0","0.1500",""
"8726898","Pokemon","SV10: Destined Rivals","Snover","","059/182","Common","Near Mint","0.18","0.10","1.3200","0.0100","1","0","0.1500",""
"8726903","Pokemon","SV10: Destined Rivals","Snover","","059/182","Common","Near Mint Reverse Holofoil","0.23","0.14","1.3200","0.0100","0","0","0.1500",""
"8691196","Pokemon","SV10: Destined Rivals","Spikemuth Gym","","169/182","Uncommon","Near Mint","0.22","","1.3200","0.0100","0","0","0.1500",""
"8727748","Pokemon","SV10: Destined Rivals","Squawkabilly","","160/182","Common","Near Mint","0.12","0.08","1.3200","0.0100","1","0","0.1500",""
"8727753","Pokemon","SV10: Destined Rivals","Squawkabilly","","160/182","Common","Near Mint Reverse Holofoil","0.18","0.15","1.3200","0.0100","2","0","0.1500",""
"8727088","Pokemon","SV10: Destined Rivals","Steven's Baltoy","","083/182","Common","Near Mint","0.15","0.07","1.3200","0.0100","3","0","0.1500",""
"8727633","Pokemon","SV10: Destined Rivals","Steven's Beldum","","143/182","Common","Near Mint","0.13","0.09","1.3200","0.0100","4","0","0.1500",""
"8727118","Pokemon","SV10: Destined Rivals","Steven's Carbink","","086/182","Common","Near Mint","0.15","0.10","1.3200","0.0100","3","0","0.1500",""
"8727098","Pokemon","SV10: Destined Rivals","Steven's Claydol","","084/182","Uncommon","Near Mint","0.12","0.06","1.3200","0.0100","4","0","0.1500",""
"8727643","Pokemon","SV10: Destined Rivals","Steven's Metang","","144/182","Uncommon","Near Mint","0.18","0.08","1.3200","0.0100","6","0","0.1500",""
"8727623","Pokemon","SV10: Destined Rivals","Steven's Skarmory","","142/182","Common","Near Mint","0.12","0.08","1.3200","0.0100","5","0","0.1500",""
"8727628","Pokemon","SV10: Destined Rivals","Steven's Skarmory","","142/182","Common","Near Mint Reverse Holofoil","0.21","0.18","1.3300","0.0200","0","0","0.1500",""
"8727718","Pokemon","SV10: Destined Rivals","Swellow","","157/182","Common","Near Mint","0.15","0.08","1.3200","0.0100","3","0","0.1500",""
"8727723","Pokemon","SV10: Destined Rivals","Swellow","","157/182","Common","Near Mint Reverse Holofoil","0.17","0.15","1.3200","0.0100","3","0","0.1500",""
"8727708","Pokemon","SV10: Destined Rivals","Taillow","","156/182","Common","Near Mint","0.18","0.10","1.3200","0.0100","1","0","0.1500",""
"8727713","Pokemon","SV10: Destined Rivals","Taillow","","156/182","Common","Near Mint Reverse Holofoil","0.24","0.19","1.3400","0.0300","2","0","0.1500",""
"8727698","Pokemon","SV10: Destined Rivals","Tauros","","152/182","Common","Near Mint","0.15","0.10","1.3200","0.0100","3","0","0.1500",""
"8726673","Pokemon","SV10: Destined Rivals","Teal Mask Ogerpon","","026/182","Uncommon","Near Mint","0.14","0.10","1.3200","0.0100","5","0","0.1500",""
"8727003","Pokemon","SV10: Destined Rivals","Team Rocket's Ampharos","","074/182","Uncommon","Near Mint","0.16","0.10","1.3200","0.0100","4","0","0.1500",""
"8727008","Pokemon","SV10: Destined Rivals","Team Rocket's Ampharos","","074/182","Uncommon","Near Mint Reverse Holofoil","0.33","0.28","1.3500","0.0400","0","0","0.1500",""
"8727358","Pokemon","SV10: Destined Rivals","Team Rocket's Arbok","","113/182","Uncommon","Near Mint","0.18","0.10","1.3200","0.0100","1","0","0.1500",""
"8727838","Pokemon","SV10: Destined Rivals","Team Rocket's Archer - 170/182","","170/182","Uncommon","Near Mint","0.13","0.10","1.3200","0.0100","0","0","0.1500",""
"8727848","Pokemon","SV10: Destined Rivals","Team Rocket's Ariana - 171/182","","171/182","Uncommon","Near Mint","0.11","0.08","1.3200","0.0100","0","0","0.1500",""
"8727853","Pokemon","SV10: Destined Rivals","Team Rocket's Ariana - 171/182","","171/182","Uncommon","Near Mint Reverse Holofoil","0.35","0.33","1.3500","0.0400","0","0","0.1500",""
"8726818","Pokemon","SV10: Destined Rivals","Team Rocket's Articuno","","051/182","Rare","Near Mint Holofoil","0.20","0.15","1.3200","0.0100","0","0","0.1500",""
"8726823","Pokemon","SV10: Destined Rivals","Team Rocket's Articuno","","051/182","Rare","Near Mint Reverse Holofoil","0.33","0.25","1.4100","0.1000","0","0","0.1500",""
"8726598","Pokemon","SV10: Destined Rivals","Team Rocket's Blipbug","","015/182","Common","Near Mint","0.08","0.06","1.3200","0.0100","7","0","0.1500",""
"8726603","Pokemon","SV10: Destined Rivals","Team Rocket's Blipbug","","015/182","Common","Near Mint Reverse Holofoil","0.25","0.17","1.3200","0.0100","0","0","0.1500",""
"8727858","Pokemon","SV10: Destined Rivals","Team Rocket's Bother-Bot","","172/182","Uncommon","Near Mint","0.14","0.10","1.3200","0.0100","5","0","0.1500",""
"8727108","Pokemon","SV10: Destined Rivals","Team Rocket's Chingling","","085/182","Common","Near Mint","0.15","0.09","1.3200","0.0100","5","0","0.1500",""
"8727113","Pokemon","SV10: Destined Rivals","Team Rocket's Chingling","","085/182","Common","Near Mint Reverse Holofoil","0.24","0.18","1.3400","0.0300","0","0","0.1500",""
"8727128","Pokemon","SV10: Destined Rivals","Team Rocket's Dottler","","088/182","Common","Near Mint","0.13","0.09","1.3200","0.0100","3","0","0.1500",""
"8727053","Pokemon","SV10: Destined Rivals","Team Rocket's Drowzee","","079/182","Common","Near Mint","0.08","0.05","1.3200","0.0100","7","0","0.1500",""
"8727058","Pokemon","SV10: Destined Rivals","Team Rocket's Drowzee","","079/182","Common","Near Mint Reverse Holofoil","0.22","0.15","1.3200","0.0100","0","0","0.1500",""
"8727348","Pokemon","SV10: Destined Rivals","Team Rocket's Ekans","","112/182","Common","Near Mint","0.14","0.10","1.3200","0.0100","6","0","0.1500",""
"8727353","Pokemon","SV10: Destined Rivals","Team Rocket's Ekans","","112/182","Common","Near Mint Reverse Holofoil","0.23","0.19","1.3200","0.0100","1","0","0.1500",""
"8727948","Pokemon","SV10: Destined Rivals","Team Rocket's Energy","","182/182","Uncommon","Near Mint","0.20","","1.3600","0.0500","0","0","0.1500",""
"8727868","Pokemon","SV10: Destined Rivals","Team Rocket's Factory","","173/182","Uncommon","Near Mint","0.13","0.09","1.3200","0.0100","0","0","0.1500",""
"8726993","Pokemon","SV10: Destined Rivals","Team Rocket's Flaaffy","","073/182","Common","Near Mint","0.18","0.13","1.3200","0.0100","2","0","0.1500",""
